2020;;;
name_;code_;male_;female_
Niederwaldkirchen;<41323>;940;895
Oberkappel;<41324>;371;351
Oepping;<41325>;811;710
Peilstein im Mühlviertel;<41326>;775;766
Pfarrkirchen im Mühlkreis;<41327>;754;695
Putzleinsdorf;<41328>;792;749
Rohrbach-Berg;<41344>;2546;2673
St. Johann am Wimberg;<41331>;492;506
St. Martin im Mühlkreis;<41332>;1934;1840
St. Oswald bei Haslach;<41333>;253;239
St. Peter am Wimberg;<41334>;881;865
St. Stefan-Afiesl;<41346>;573;535
St. Ulrich im Mühlkreis;<41336>;332;312
St. Veit im Mühlkreis;<41337>;626;621
Sarleinsbach;<41338>;1145;1127
Schwarzenberg am Böhmerwald;<41341>;300;270
Ulrichsberg;<41342>;1428;1422
Bad Leonfelden;<41603>;2114;2146
Haibach im Mühlkreis;<41610>;495;426
Oberneukirchen;<41615>;1641;1555
Ottenschlag im Mühlkreis;<41616>;279;282
Reichenau im Mühlkreis;<41619>;656;667
Reichenthal;<41620>;758;733
Schenkenfelden;<41622>;798;781
Vorderweißenbach;<41628>;1400;1274
Zwettl an der Rodl;<41627>;882;872
Steyr;<40201>;18612;19444
Edlbach;<40901>;332;315
Grünburg;<40902>;1952;1905
Hinterstoder;<40903>;440;467
Inzersdorf im Kremstal;<40904>;969;926
Kirchdorf an der Krems;<40905>;2131;2428
Klaus an der Pyhrnbahn;<40906>;568;493
Kremsmünster;<40907>;3261;3436
Micheldorf in Oberösterreich;<40908>;2987;2891
Molln;<40909>;1833;1788
Nußbach;<40910>;1148;1157
Oberschlierbach;<40911>;257;235
Pettenbach;<40912>;2660;2661
Ried im Traunkreis;<40913>;1406;1379
Rosenau am Hengstpaß;<40914>;328;322
Roßleithen;<40915>;951;961
St. Pankraz;<40916>;180;179
Schlierbach;<40917>;1453;1397
Spital am Pyhrn;<40918>;1160;1091
Steinbach am Ziehberg;<40919>;444;406
Steinbach an der Steyr;<40920>;1019;959
Vorderstoder;<40921>;432;394
Wartberg an der Krems;<40922>;1508;1470
Windischgarsten;<40923>;1135;1257
Adlwang;<41501>;970;904
Aschach an der Steyr;<41502>;1169;1143
Bad Hall;<41503>;2630;2864
Dietach;<41504>;1641;1629
Gaflenz;<41505>;970;961
Garsten;<41506>;3366;3274
Großraming;<41507>;1373;1304
Laussa;<41508>;615;617
Losenstein;<41509>;819;808
Maria Neustift;<41510>;833;781
Pfarrkirchen bei Bad Hall;<41511>;1149;1160
Reichraming;<41512>;847;861
Rohr im Kremstal;<41513>;704;718
St. Ulrich bei Steyr;<41514>;1510;1533
Schiedlberg;<41515>;633;616
Sierning;<41516>;4588;4787
Ternberg;<41517>;1699;1690
Waldneukirchen;<41518>;1135;1095
Weyer;<41522>;2054;2089
Wolfern;<41521>;1553;1625
Altmünster;<40701>;4801;5055
Bad Goisern am Hallstädtersee;<40702>;3731;3829
Bad Ischl;<40703>;6703;7367
Ebensee am Traunsee;<40704>;3749;3928
Gmunden;<40705>;6214;7061
Gosau;<40706>;872;922
Grünau im Almtal;<40707>;1032;1028
Gschwandt;<40708>;1423;1405
Hallstatt;<40709>;387;367
Kirchham;<40710>;1105;1083
Laakirchen;<40711>;4939;4904
Obertraun;<40712>;364;385
Ohlsdorf;<40713>;2625;2586
Pinsdorf;<40714>;1982;2047
Roitham am Traunfall;<40715>;1012;980
St. Konrad;<40716>;589;555
St. Wolfgang im Salzkammergut;<40717>;1406;1396
Scharnstein;<40719>;2420;2451
Traunkirchen;<40718>;771;861
Vorchdorf;<40720>;3809;3715
Ampflwang im Hausruckwald;<41701>;1706;1676
Attersee am Attersee;<41702>;767;837
Attnang-Puchheim;<41703>;4477;4623
Atzbach;<41704>;613;604
Aurach am Hongar;<41705>;893;827
Berg im Attergau;<41706>;538;534
Desselbrunn;<41707>;908;949
Fornach;<41708>;490;483
Frankenburg am Hausruck;<41709>;2451;2449
Frankenmarkt;<41710>;1835;1855
Gampern;<41711>;1518;1458
Innerschwand am Mondsee;<41712>;586;587
Lenzing;<41713>;2573;2646
Manning;<41714>;399;388
Mondsee;<41715>;1829;2003
Neukirchen an der Vöckla;<41716>;1315;1307
Niederthalheim;<41717>;566;532
Nußdorf am Attersee;<41718>;575;576
Oberhofen am Irrsee;<41719>;848;844
Oberndorf bei Schwanenstadt;<41720>;701;675
Oberwang;<41721>;885;852
Ottnang am Hausruck;<41722>;1960;1951
Pfaffing;<41723>;739;744
Pilsbach;<41724>;312;310
Pitzenberg;<41725>;268;278
Pöndorf;<41726>;1269;1161
Puchkirchen am Trattberg;<41727>;546;517
Pühret;<41728>;311;314
Redleiten;<41729>;271;272
Redlham;<41730>;846;791
Regau;<41731>;3344;3347
Rüstorf;<41732>;1081;1101
Rutzenham;<41733>;151;148
St. Georgen im Attergau;<41734>;2244;2211
St. Lorenz;<41735>;1249;1270
Schlatt;<41736>;689;714
Schörfling am Attersee;<41737>;1727;1753
Schwanenstadt;<41738>;2126;2281
Seewalchen am Attersee;<41739>;2762;2907
Steinbach am Attersee;<41740>;428;459
Straß im Attergau;<41741>;746;747
Tiefgraben;<41742>;2013;1981
Timelkam;<41743>;2877;2977
Ungenach;<41744>;768;734
Unterach am Attersee;<41745>;738;775
Vöcklabruck;<41746>;5937;6441
Vöcklamarkt;<41747>;2574;2534
Weißenkirchen im Attergau;<41748>;486;488
Weyregg am Attersee;<41749>;765;797
Wolfsegg am Hausruck;<41750>;996;1011
Zell am Moos;<41751>;825;799
Zell am Pettenfirst;<41752>;663;595
Göriach;<50501>;179;165
Lessach;<50502>;280;255
Mariapfarr;<50503>;1149;1241
Mauterndorf;<50504>;764;835
Muhr;<50505>;253;234
Ramingstein;<50506>;562;487
St. Andrä im Lungau;<50507>;392;375
St. Margarethen im Lungau;<50508>;366;352
St. Michael im Lungau;<50509>;1717;1795
Tamsweg;<50510>;2817;2924
Thomatal;<50511>;191;164
Tweng;<50512>;128;131
Unternberg;<50513>;519;496
Weißpriach;<50514>;156;153
Zederhaus;<50515>;599;572
Altenmarkt im Pongau;<50401>;2164;2264
Bad Gastein;<50403>;1889;2055
Bad Hofgastein;<50402>;3292;3573
Bischofshofen;<50404>;5145;5435
Dorfgastein;<50405>;809;813
Eben im Pongau;<50406>;1279;1266
Filzmoos;<50407>;743;770
Flachau;<50408>;1440;1436
Forstau;<50409>;272;279
Goldegg;<50410>;1267;1307
Großarl;<50411>;1959;1843
Hüttau;<50412>;750;710
Hüttschlag;<50413>;450;459
Kleinarl;<50414>;391;407
Mühlbach am Hochkönig;<50415>;714;751
Pfarrwerfen;<50416>;1223;1220
Radstadt;<50417>;2405;2471
St. Johann im Pongau;<50418>;5506;5729
St. Martin am Tennengebirge;<50419>;856;844
St. Veit im Pongau;<50420>;1902;1944
Schwarzach im Pongau;<50421>;1671;1822
Untertauern;<50422>;210;249
Wagrain;<50423>;1568;1553
Werfen;<50424>;1534;1524
Werfenweng;<50425>;524;507
Bramberg am Wildkogel;<50601>;1956;1979
Bruck an der Großglocknerstraße;<50602>;2355;2447
Dienten am Hochkönig;<50603>;378;358
Fusch an der Großglocknerstraße;<50604>;340;374
Hollersbach im Pinzgau;<50605>;629;615
Kaprun;<50606>;1527;1603
Krimml;<50607>;417;413
Lend;<50608>;646;636
Leogang;<50609>;1681;1677
Lofer;<50610>;1003;1056
Maishofen;<50611>;1779;1864
Maria Alm am Steinernen Meer;<50612>;1092;1115
Mittersill;<50613>;2708;2782
Neukirchen am Großvenediger;<50614>;1296;1297
Niedernsill;<50615>;1342;1394
Piesendorf;<50616>;1901;1915
Rauris;<50617>;1496;1540
Saalbach-Hinterglemm;<50618>;1433;1426
Saalfelden am Steinernen Meer;<50619>;8174;8531
St. Martin bei Lofer;<50620>;571;605
Stuhlfelden;<50621>;812;776
Taxenbach;<50622>;1373;1331
Unken;<50623>;930;987
Uttendorf;<50624>;1477;1560
Viehhofen;<50625>;307;300
Wald im Pinzgau;<50626>;595;544
Weißbach bei Lofer;<50627>;213;193
Zell am See;<50628>;4815;5064
Salzburg;<50101>;74253;80768
Abtenau;<50201>;2926;2960
Adnet;<50202>;1796;1828
Annaberg-Lungötz;<50203>;1149;1082
Bad Vigaun;<50213>;1025;1034
Golling an der Salzach;<50204>;2104;2209
Hallein;<50205>;10338;10976
Krispl;<50206>;465;409
Kuchl;<50207>;3598;3774
Oberalm;<50208>;2140;2297
Puch bei Hallein;<50209>;2418;2338
Rußbach am Paß Gschütt;<50210>;372;404
St. Koloman;<50211>;883;886
Scheffau am Tennengebirge;<50212>;718;695
Anif;<50301>;2009;2234
Anthering;<50302>;1861;1862
Bergheim;<50303>;2781;2802
Berndorf bei Salzburg;<50304>;857;860
Bürmoos;<50305>;2442;2520
Dorfbeuern;<50306>;786;785
Ebenau;<50307>;725;699
Elixhausen;<50308>;1542;1500
Elsbethen;<50309>;2634;2836
Eugendorf;<50310>;3453;3613
Faistenau;<50311>;1537;1557
Fuschl am See;<50312>;749;816
Göming;<50313>;387;387
Grödig;<50314>;3551;3840
Großgmain;<50315>;1265;1366
Hallwang;<50316>;2102;2148
Henndorf am Wallersee;<50317>;2439;2494
Hintersee;<50318>;232;236
Hof bei Salzburg;<50319>;1823;1785
Koppl;<50321>;1860;1776
Köstendorf;<50320>;1368;1302
Lamprechtshausen;<50322>;1993;1996
Mattsee;<50323>;1636;1756
Neumarkt am Wallersee;<50324>;3180;3222
Nußdorf am Haunsberg;<50325>;1202;1201
Oberndorf bei Salzburg;<50326>;2797;3007
Obertrum am See;<50327>;2477;2424
Plainfeld;<50328>;633;610
St. Georgen bei Salzburg;<50329>;1518;1471
St. Gilgen;<50330>;1966;1994
Schleedorf;<50331>;552;534
Seeham;<50332>;944;963
Seekirchen am Wallersee;<50339>;5324;5627
Straßwalchen;<50335>;3835;3793
Strobl;<50336>;1807;1834
Thalgau;<50337>;2984;2987
Wals-Siezenheim;<50338>;6450;6954
Bach;<70801>;298;325
Berwang;<70802>;294;292
Biberwier;<70803>;294;328
Bichlbach;<70804>;391;397
Breitenwang;<70805>;755;701
Ehenbichl;<70806>;389;432
Ehrwald;<70807>;1260;1350
Elbigenalp;<70808>;441;446
Elmen;<70809>;177;206
Forchach;<70810>;133;130
Gramais;<70812>;18;23
Grän;<70811>;305;287
Häselgehr;<70813>;355;321
Heiterwang;<70814>;272;261
Hinterhornbach;<70815>;51;40
Höfen;<70816>;607;603
Holzgau;<70817>;192;209
Jungholz;<70818>;161;147
Kaisers;<70819>;38;37
Lechaschau;<70820>;1022;1072
Lermoos;<70821>;586;557
Musau;<70822>;190;200
Namlos;<70823>;45;28
Nesselwängle;<70824>;240;222
Pfafflar;<70825>;56;49
Pflach;<70826>;729;717
Pinswang;<70827>;204;201
Reutte;<70828>;3388;3530
Schattwald;<70829>;207;243
Stanzach;<70830>;232;230
Steeg;<70831>;336;326
Tannheim;<70832>;548;557
Vils;<70833>;740;752
Vorderhornbach;<70834>;126;124
Wängle;<70835>;454;476
Weißenbach am Lech;<70836>;616;636
Zöblen;<70837>;118;115
Innsbruck;<70101>;64643;67318
Absam;<70301>;3552;3759
Aldrans;<70302>;1344;1379
Ampass;<70303>;931;914
Axams;<70304>;2949;3099
Baumkirchen;<70305>;657;613
Birgitz;<70306>;740;748
Ellbögen;<70307>;568;561
Flaurling;<70308>;619;690
Fritzens;<70309>;1077;1098
Fulpmes;<70310>;2220;2242
Gnadenwald;<70311>;415;403
Götzens;<70312>;1985;2103
Gries am Brenner;<70313>;679;653
Gries im Sellrain;<70314>;308;308
Grinzens;<70315>;703;707
Gschnitz;<70317>;217;221
Hall in Tirol;<70354>;6776;7377
Hatting;<70318>;734;737
Inzing;<70319>;1978;1989
Kematen in Tirol;<70320>;1458;1517
Kolsass;<70322>;809;809
Kolsassberg;<70323>;408;408
Lans;<70325>;541;549
Leutasch;<70326>;1200;1208
Matrei am Brenner;<70370>;1776;1814
Mieders;<70328>;937;937
Mils;<70329>;2234;2247
Mutters;<70331>;1086;1145
Natters;<70332>;1024;1051
Navis;<70333>;1037;1007
Neustift im Stubaital;<70334>;2387;2424
Oberhofen im Inntal;<70335>;925;936
Obernberg am Brenner;<70336>;204;167
Oberperfuss;<70337>;1558;1533
Patsch;<70338>;535;521
Pettnau;<70339>;527;538
Pfaffenhofen;<70340>;573;570
Polling in Tirol;<70342>;624;606
Ranggen;<70343>;543;558
Reith bei Seefeld;<70344>;705;715
Rinn;<70345>;972;967
Rum;<70346>;4451;4820
St. Sigmund im Sellrain;<70347>;86;89
Scharnitz;<70348>;677;684
Schmirn;<70349>;458;417
Schönberg im Stubaital;<70350>;581;528
Seefeld in Tirol;<70351>;1692;1770
Sellrain;<70352>;661;663
Sistrans;<70353>;1083;1161
Steinach am Brenner;<70355>;1828;1818
Telfes im Stubai;<70356>;821;778
Telfs;<70357>;7899;8147
Thaur;<70358>;2002;2056
Trins;<70359>;648;675
Tulfes;<70360>;824;818
Unterperfuss;<70361>;93;129
Vals;<70362>;274;256
Volders;<70365>;2202;2249
Völs;<70364>;3357;3581
Wattenberg;<70366>;379;363
Wattens;<70367>;3850;4160
Wildermieming;<70368>;470;502
Zirl;<70369>;3997;4113
Abfaltersbach;<70701>;322;324
Ainet;<70702>;468;452
Amlach;<70703>;238;253
Anras;<70704>;606;626
Assling;<70705>;915;864
Außervillgraten;<70706>;385;362
Dölsach;<70707>;1160;1164
Gaimberg;<70708>;417;431
Heinfels;<70735>;495;497
Hopfgarten in Defereggen;<70709>;361;330
Innervillgraten;<70710>;465;441
Iselsberg-Stronach;<70711>;311;299
Kals am Großglockner;<70712>;568;562
Kartitsch;<70713>;397;378
Lavant;<70714>;170;160
Leisach;<70715>;356;363
Lienz;<70716>;5556;6349
Matrei in Osttirol;<70717>;2337;2314
Nikolsdorf;<70718>;449;431
Nußdorf-Debant;<70719>;1642;1718
Oberlienz;<70720>;754;707
Obertilliach;<70721>;340;323
Prägraten am Großvenediger;<70723>;594;545
St. Jakob in Defereggen;<70724>;422;412
St. Johann im Walde;<70725>;148;150
St. Veit in Defereggen;<70726>;333;306
Schlaiten;<70727>;235;223
Sillian;<70728>;1007;1023
Strassen;<70729>;405;391
Thurn;<70731>;315;304
Tristach;<70732>;725;717
Untertilliach;<70733>;112;111
Virgen;<70734>;1142;1058
Arzl im Pitztal;<70201>;1584;1580
Haiming;<70202>;2371;2386
Imst;<70203>;5277;5488
Imsterberg;<70204>;400;401
Jerzens;<70205>;488;459
Karres;<70206>;290;330
Karrösten;<70207>;351;325
Längenfeld;<70208>;2320;2422
Mieming;<70209>;1841;1949
Mils bei Imst;<70210>;312;296
Mötz;<70211>;643;607
Nassereith;<70212>;1100;1049
Obsteig;<70213>;687;694
Oetz;<70214>;1197;1195
Rietz;<70215>;1154;1213
Roppen;<70216>;893;925
St. Leonhard im Pitztal;<70217>;714;670
Sautens;<70218>;819;804
Silz;<70219>;1285;1278
Sölden;<70220>;1532;1509
Stams;<70221>;779;768
Tarrenz;<70222>;1380;1356
Umhausen;<70223>;1698;1616
Wenns;<70224>;1033;1006
Faggen;<70601>;187;203
Fendels;<70602>;127;136
Fiss;<70603>;546;495
Fließ;<70604>;1566;1518
Flirsch;<70605>;497;497
Galtür;<70606>;379;387
Grins;<70607>;682;684
Ischgl;<70608>;802;802
Kappl;<70609>;1291;1280
Kaunerberg;<70610>;234;201
Kaunertal;<70611>;301;298
Kauns;<70612>;255;249
Ladis;<70613>;282;261
Landeck;<70614>;3679;3954
Nauders;<70615>;763;772
Pettneu am Arlberg;<70616>;752;735
Pfunds;<70617>;1264;1328
Pians;<70618>;404;396
Prutz;<70619>;897;974
Ried im Oberinntal;<70620>;614;638
St. Anton am Arlberg;<70621>;1178;1194
Schönwies;<70622>;827;855
See;<70623>;647;624
Serfaus;<70624>;571;568
Spiss;<70625>;53;51
Stanz bei Landeck;<70626>;306;275
Strengen;<70627>;621;619
Tobadill;<70628>;262;251
Tösens;<70629>;363;393
Zams;<70630>;1649;1749
Aurach bei Kitzbühel;<70401>;538;578
Brixen im Thale;<70402>;1278;1361
Fieberbrunn;<70403>;2174;2159
Going am Wilden Kaiser;<70404>;943;941
Hochfilzen;<70405>;617;626
Hopfgarten im Brixental;<70406>;2777;2853
Itter;<70407>;605;572
Jochberg;<70408>;726;793
Kirchberg in Tirol;<70409>;2528;2702
Kirchdorf in Tirol;<70410>;1983;1992
Kitzbühel;<70411>;3852;4373
Kössen;<70412>;2168;2258
Oberndorf in Tirol;<70413>;1110;1180
Reith bei Kitzbühel;<70414>;786;888
St. Jakob in Haus;<70415>;402;393
St. Johann in Tirol;<70416>;4577;4970
St. Ulrich am Pillersee;<70417>;916;958
Schwendt;<70418>;444;413
Waidring;<70419>;1029;1021
Westendorf;<70420>;1796;1888
Alpbach;<70501>;1274;1259
Angath;<70502>;503;503
Angerberg;<70528>;954;938
Bad Häring;<70503>;1412;1434
Brandenberg;<70504>;802;724
Breitenbach am Inn;<70505>;1739;1716
Brixlegg;<70506>;1481;1531
Ebbs;<70508>;2803;2842
Ellmau;<70509>;1399;1449
Erl;<70510>;770;789
Kirchbichl;<70511>;2849;3009
Kramsach;<70512>;2405;2580
Kufstein;<70513>;9419;10108
Kundl;<70514>;2326;2399
Langkampfen;<70515>;2083;2096
Mariastein;<70516>;218;230
Münster;<70517>;1700;1698
Niederndorf;<70518>;1368;1458
Niederndorferberg;<70519>;366;355
Radfeld;<70520>;1288;1288
Rattenberg;<70521>;232;210
Reith im Alpbachtal;<70522>;1355;1403
Rettenschöss;<70523>;278;264
Scheffau am Wilden Kaiser;<70524>;726;749
Schwoich;<70525>;1276;1272
Söll;<70526>;1840;1817
Thiersee;<70527>;1545;1488
Walchsee;<70529>;964;972
Wildschönau;<70530>;2177;2095
Wörgl;<70531>;6874;7185
Achenkirch;<70901>;1102;1096
Aschau im Zillertal;<70902>;917;927
Brandberg;<70903>;180;182
Bruck am Ziller;<70904>;556;571
Buch bei Jenbach;<70905>;1333;1278
Eben am Achensee;<70907>;1605;1675
Finkenberg;<70908>;715;700
Fügen;<70909>;2016;2184
Fügenberg;<70910>;714;738
Gallzein;<70911>;355;324
Gerlos;<70912>;391;410
Gerlosberg;<70913>;250;224
Hainzenberg;<70914>;370;343
Hart im Zillertal;<70915>;789;792
Hippach;<70916>;721;723
Jenbach;<70917>;3583;3647
Kaltenbach;<70918>;677;640
Mayrhofen;<70920>;1938;1999
Pill;<70921>;597;601
Ramsau im Zillertal;<70922>;831;834
Ried im Zillertal;<70923>;631;650
Rohrberg;<70924>;284;293
Schlitters;<70925>;741;776
Schwaz;<70926>;6709;7082
Schwendau;<70927>;872;888
Stans;<70928>;1070;1062
Steinberg am Rofan;<70929>;150;136
Strass im Zillertal;<70930>;433;415
Stumm;<70931>;931;985
Stummerberg;<70932>;434;418
Terfens;<70933>;1107;1053
Tux;<70934>;981;978
Uderns;<70935>;924;929
Vomp;<70936>;2588;2647
Weer;<70937>;800;810
Weerberg;<70938>;1305;1194
Wiesing;<70939>;1059;1085
Zell am Ziller;<70940>;865;851
Zellberg;<70941>;344;321
Bartholomäberg;<80101>;1195;1164
Blons;<80102>;177;153
Bludenz;<80103>;7433;7412
Bludesch;<80104>;1219;1165
Brand;<80105>;388;341
Bürs;<80106>;1638;1724
Bürserberg;<80107>;271;279
Dalaas;<80108>;799;801
Fontanella;<80109>;242;221
Gaschurn;<80110>;745;709
Innerbraz;<80111>;477;520
Klösterle;<80112>;351;326
Lech;<80113>;773;834
Lorüns;<80114>;161;135
Ludesch;<80115>;1834;1774
Nenzing;<80116>;3157;3043
Nüziders;<80117>;2447;2545
Raggal;<80118>;438;430
St. Anton im Montafon;<80119>;344;355
St. Gallenkirch;<80120>;1114;1099
St. Gerold;<80121>;200;200
Schruns;<80122>;1912;1984
Silbertal;<80123>;442;400
Sonntag;<80124>;332;308
Stallehr;<80125>;143;132
Thüringen;<80126>;1101;1113
Thüringerberg;<80127>;364;355
Tschagguns;<80128>;1085;1110
Vandans;<80129>;1346;1347
Andelsbuch;<80202>;1324;1310
Au;<80203>;883;886
Bezau;<80204>;974;1023
Bizau;<80206>;562;563
Damüls;<80209>;160;148
Egg;<80211>;1794;1816
Hittisau;<80216>;1026;1037
Krumbach;<80221>;543;493
Langenegg;<80223>;552;581
Lingenau;<80225>;787;748
Mellau;<80227>;682;615
Mittelberg;<80228>;2492;2562
Reuthe;<80230>;342;318
Schnepfau;<80232>;235;218
Schoppernau;<80233>;479;475
Schröcken;<80234>;113;98
Schwarzenberg;<80236>;929;897
Sibratsgfäll;<80237>;221;203
Warth;<80239>;86;80
Alberschwende;<80201>;1650;1583
Bildstein;<80205>;394;379
Bregenz;<80207>;14404;15307
Buch;<80208>;302;306
Doren;<80210>;528;500
Eichenberg;<80212>;216;204
Fußach;<80213>;2018;1893
Gaißau;<80214>;908;935
Hard;<80215>;6686;6947
Höchst;<80217>;4076;4032
Hohenweiler;<80219>;653;674
Hörbranz;<80218>;3205;3307
Kennelbach;<80220>;919;1016
Langen bei Bregenz;<80222>;724;722
Lauterach;<80224>;5133;5141
Lochau;<80226>;2862;3197
Möggers;<80229>;263;253
Riefensberg;<80231>;558;495
Schwarzach;<80235>;1919;2008
Sulzberg;<80238>;925;911
Wolfurt;<80240>;4309;4270
Dornbirn;<80301>;24709;25163
Hohenems;<80302>;8255;8476
Lustenau;<80303>;11503;11806
Altach;<80401>;3307;3462
Düns;<80402>;204;203
Dünserberg;<80403>;77;66
Feldkirch;<80404>;16834;17376
Frastanz;<80405>;3258;3245
Fraxern;<80406>;363;351
Göfis;<80407>;1658;1666
Götzis;<80408>;5933;5832
Klaus;<80409>;1571;1529
Koblach;<80410>;2335;2383
Laterns;<80411>;338;328
Mäder;<80412>;2066;2036
Meiningen;<80413>;1164;1148
Rankweil;<80414>;5833;6095
Röns;<80415>;166;172
Röthis;<80416>;1053;1057
Satteins;<80417>;1352;1375
Schlins;<80418>;1224;1257
Schnifis;<80419>;423;377
Sulz;<80420>;1269;1322
Übersaxen;<80421>;316;305
Viktorsberg;<80422>;207;208
Weiler;<80423>;1058;1075
Zwischenwasser;<80424>;1688;1568
Nicht klassifizierbar;<0>;0;0
